id,bin,last_4,country_code,currency,names,emails,ip_addresses,order_ids,shopper_ids,merchant_ids,total_txn,total_sales,total_sale_amount,total_refunds,total_refund_amount,total_chargebacks,total_chargeback_amount,layer1_status,layer2_status,recent_txn_count,last_updated,fraud_score
1436,472404,2429,IN,INR,['Tyler Valdez'],"['itucker@hotmail.com', 'reyeskatie@briggs-perry.net']","['172.164.66.60', '160.190.184.149']","['162306', '702853', '535671', '222355', '719634', '291074', '471050', '541117', '446758', '928021', '379012', '652414', '100616', '880910', '566084', '428917', '208862', '621817', '256648', '901138', '415276', '507385', '112916', '797152', '680536', '545625', '658571', '188461', '193532', '662327', '666580', '557318']",['58586'],"['10959', '43038']",32,18,936,0,0,0,0,a,a,8,2024-06-27 21:43:24,0.08
1437,415469,9363,US,INR,['Sabrina Dyer'],"['kayla95@cole.com', 'gwright@yahoo.com']","['149.123.43.169', '211.137.62.244', '126.208.123.94']","['818771', '266880', '127556', '355008', '400757', '447739', '541148', '691703', '850666', '328630', '513054', '610387', '367029', '497603', '551662', '236462', '362303', '305659', '420378', '854619', '801300', '572433', '617305', '326572', '864100', '688248', '478955', '689242', '960441', '514569', '145604', '828100', '380547', '503074', '950329', '298396', '967840', '949103', '127052', '828475', '620944', '213599', '513679', '385050', '502115', '200245', '475950', '754002', '742348', '586900', '881392', '591975', '782210', '597321', '670553', '199857', '528008', '220389', '341141', '484350', '829657', '169827', '784935', '440590', '688135', '108460', '985379', '826926', '244744', '966877', '700417', '933616', '621683', '640367', '913257', '104946']",['15307'],"['98180', '79127', '21593', '76530', '80072']",76,32,9760,2,976,0,0,a,,8,2024-08-05 20:12:29,0.32
1438,479996,7580,DE,INR,"['Scott Knight', 'Jesse Bennett']",['psmith@harris.net'],['22.61.82.196'],"['864983', '521922', '125392', '977305', '877629', '273741', '759394', '680278', '454636', '361714', '147249', '994395', '438407', '418805', '453055', '572500', '977678', '128730', '769254', '121333', '436192']",['21346'],"['86207', '64789', '39319']",21,7,637,2,438,1,187,a,a,8,2024-05-21 14:49:20,0.22
1439,422607,3559,GB,USD,['Anthony Anderson'],['davidharris@dixon-garza.com'],['55.97.127.216'],"['446250', '491977', '759611', '243729', '383357', '130178', '954369', '333030', '771285', '147857', '960665', '901904', '172564', '943120', '541728', '278478', '378019', '346556', '441185', '375238', '828978', '301920', '181719', '776780', '228445', '492846', '989861', '565249', '513639', '164928', '249142', '358500', '308928', '776991', '128735', '869367', '677684', '104203', '353801', '776624', '176938', '735677', '734829', '599622', '802918', '255859', '279359', '927969', '124665', '485662', '983453', '191757', '682534', '369949', '754872', '852634', '721543', '681381', '914291', '381220', '445332', '920322', '279170', '726393', '297622', '767254', '678004', '253601', '158634', '618466', '171859', '798955']",['72613'],"['52444', '22839', '87049', '64762', '61678']",72,32,12960,7,3143,19,4978,r,d,1,2024-06-17 13:29:15,0.77
1440,499694,6193,DE,INR,['Christopher Suarez'],['thomas05@vance.net'],['136.7.218.77'],"['702626', '531369', '212561', '664921', '798304', '377558', '634872', '337408', '460555', '246963', '173787', '823497', '852095', '958844', '310627', '470752', '494590', '799000', '775306', '116137', '353929', '899648', '504876', '931089', '248031', '889392', '294787', '639079', '271224', '773072', '772989', '374178', '983934', '958333', '777030', '275575', '370854', '630786', '895828', '768632', '436161', '196695', '989016', '738810', '884015', '534456', '995223', '220027', '184003', '610312', '280907', '885177', '474446', '751123', '279433', '719337', '460300', '131755', '393795', '883505', '879402', '889572', '622638', '636101', '556101', '898916', '845862', '390619', '994091', '653092', '675557', '417226', '172376', '586284', '979026', '772734', '178893', '627987', '207180', '430256']",['48994'],"['63038', '60353', '67557']",80,35,6230,2,548,0,0,a,,2,2025-04-10 18:05:26,0.32
1441,491730,8285,FR,EUR,"['Nicole Barnes', 'Denise Jones']",['smithchad@rasmussen.net'],"['135.78.226.245', '12.54.74.226', '15.226.99.223']","['634576', '161141', '686478', '716451', '375713', '700960', '548358', '785036', '527410', '736607', '789939', '479509', '264447', '975155', '217691', '134384', '627094', '831197', '610070', '768730', '155006', '586277', '896630', '272416', '804547', '352331', '982400', '231665', '532161', '252195', '601748', '408885', '526935', '883061', '140560', '168099', '570958', '486496', '804176', '711790', '656167', '693425', '705454', '223596', '396394', '630456', '256968', '319263', '991677', '483256', '436826', '524888', '349212', '280181', '954437', '174132', '913644', '833646', '717037', '538186', '129023', '250054', '438582', '460318', '372967', '960785', '472267', '911453', '409406', '518049', '904895', '142801', '282750', '423561', '356963', '512547', '241664', '931615', '768365', '800405']",['96221'],['74851'],80,65,28795,0,0,0,0,a,d,2,2025-03-04 11:54:04,0.07
1442,441857,7356,IN,USD,['Lance Watson'],"['brendamartin@hotmail.com', 'madams@gmail.com']","['196.240.151.190', '1.178.80.40', '61.229.84.61']","['935426', '421951', '267899', '660230', '645576', '483378', '768455', '237020', '954844', '622173', '555970', '308376', '603596', '141137', '912532', '408358', '632664', '516532', '808174', '718198', '707143', '561821', '669182', '146621', '856387', '866391', '284518', '325235', '615938', '381584', '440868', '389731', '470647', '557082', '338911', '731457', '293181', '532684']",['37430'],"['62287', '38907', '56299']",38,2,764,2,174,1,114,a,a,4,2023-09-17 04:03:26,0.18
1443,460618,7960,FR,INR,"['Emily Hardin', 'Billy Yang']",['kimberlywatson@yahoo.com'],"['58.168.91.34', '124.85.221.146', '192.157.6.4']","['632570', '777305', '866264', '825780', '443163', '220506', '631564', '852181']",['16197'],"['83947', '25907', '78243', '26799', '17961']",8,1,359,1,336,1,431,r,r,9,2024-01-10 10:31:30,0.88
1444,494420,8393,IN,GBP,"['Whitney Brown', 'Mark Washington']",['jtaylor@hotmail.com'],"['81.38.225.45', '158.86.183.78', '88.6.11.229']","['643968', '532612', '549613', '255094', '564051', '802381', '128750', '615770', '830094', '923639', '546835', '355788', '774988', '473309', '211056', '768544', '148259', '799073', '340019', '915979', '390123', '145433', '857363', '903243', '512122', '305313', '139550', '209124', '507712', '464831', '858412', '904428', '390208', '922046', '918326', '413078', '143331', '970106', '915629', '917810', '183915', '450499', '942644', '704737', '111157', '469922', '152552', '595474', '228887', '719590', '396975', '940341', '262111', '497654', '870575', '749859', '679387', '648925']",['39437'],"['60981', '34304', '96831', '65962', '14931']",58,14,3710,4,1628,11,594,r,d,0,2024-11-11 13:49:54,0.94
1445,409263,7917,GB,EUR,['Sheila Williams'],"['lorihurst@cherry-stone.com', 'ecox@peterson.com']","['104.124.113.8', '1.50.133.189', '24.62.219.62']","['675137', '493052', '648894', '270889', '924615', '719490', '738825', '549285', '991192', '731706', '475708', '100472', '855073', '911505', '124082', '991535', '414749', '552812', '255107', '106627', '715928', '241048', '999458', '488912', '343561', '376960', '286071', '719855', '438158', '987960', '792058', '721017', '236577', '848277', '719029', '373960', '197810', '724699', '718339', '681834', '495677', '397294', '291335', '961257', '872216', '773542', '309139', '125825', '155410', '554442', '842186', '668112', '264928', '516618', '391119', '350795', '630007', '955984', '942139', '852290', '720155', '524963', '807522', '984553', '336925', '585682', '970575', '861294', '381989', '745793', '117722', '474568', '531796', '644663', '818500', '790181', '593711', '696370']",['24554'],"['47474', '43275', '80927', '29179', '60890']",78,67,10318,1,175,1,190,a,d,5,2025-01-29 10:45:23,0.26
1446,407656,1507,IN,EUR,['David Wilkins'],"['tracybaird@gmail.com', 'ctaylor@fernandez.biz']","['170.167.162.33', '100.135.24.139', '121.166.28.5']","['233870', '219301', '121804', '475787', '987211', '719191', '581136', '934653', '207772', '887006', '688915', '535886', '977869', '714260', '304854', '461374', '315205', '520048', '141737', '863289', '489862', '546842', '904484', '380587', '299055', '801977', '884914', '532858', '115866', '156092', '733859', '416623', '711151', '695670', '264658', '487230', '886683', '248380', '284799', '243858', '635888', '380707', '114391', '812037', '560527', '495466', '498218', '347447', '601755', '741978', '206873', '751903', '239517', '806008', '986257', '525641', '595352', '621652', '581473', '412540']",['98145'],"['98402', '47999']",60,46,22586,10,520,17,7123,d,d,5,2024-12-23 00:32:00,0.64
1447,459581,4384,GB,EUR,['Ralph Norris'],"['gary68@yahoo.com', 'tbennett@russell-walker.net']","['136.51.193.154', '154.197.132.21', '166.146.241.220']","['433526', '681573', '371965', '617397', '332706', '938682', '587978', '270453', '247341', '375487', '682164', '828289', '845813', '597857', '444937', '197117', '170431', '825265', '660494', '472096', '467391', '522155', '128792', '578219', '259008', '789873', '171146', '337572', '418256', '755432', '951096', '885107', '387010', '965447', '348371', '870655', '586402', '213691', '769700', '907210', '170926', '932371', '448425', '419808', '141282', '466117', '131722', '633229', '215194', '373329', '974766', '279872', '874678', '836668', '676622', '475677', '849211', '529242', '586784', '666517', '679527', '290950', '583890', '938241', '198085', '971507', '271486', '750481', '195698', '505582', '755309', '972291', '643798']",['42105'],['69692'],73,39,8658,1,141,0,0,a,a,3,2024-04-21 22:38:25,0.27
1448,471969,9453,US,EUR,['Alexis Stevens'],['kariruiz@hotmail.com'],['70.168.160.192'],"['795126', '855340', '737075', '630035', '336781', '722222', '573328', '148703', '329916', '354671', '861676', '860053', '144129', '776836', '699540', '868677', '578136', '714170', '205005', '582948', '328586', '343742', '418185']",['76682'],"['33045', '71414', '62008', '84059']",23,13,2977,3,408,3,903,d,a,3,2023-08-16 01:22:18,0.62
1449,491921,6860,IN,EUR,['Jane Harrison'],"['jeffery82@yahoo.com', 'christopherbowen@hotmail.com']",['46.98.122.63'],"['634166', '467804', '729422', '267009', '439125', '212858', '121128', '453063', '249193', '780282', '345923', '116225', '259028', '289858', '867561', '882358', '258925', '269315', '299787', '891673', '755004', '107550', '196579', '931850', '928370', '575779', '152391', '674365', '219804', '997684', '792750', '768455', '282876', '395927', '313695', '752041', '613059', '299630', '459601', '181527', '651643', '241586', '475417', '672737', '929152', '212098', '310045', '206542', '439588', '219943', '152813', '238574', '359030', '162006', '261516', '173683', '985122', '900762', '973256', '219233', '126705', '768604', '752061', '567622', '442358', '906439', '828206', '174097', '934823', '544537', '237688', '400237', '351189']",['28820'],"['50073', '54376']",73,71,4118,1,110,0,0,a,r,9,2024-05-13 06:25:51,0.36
1450,419918,5048,DE,INR,"['Allison Bryant', 'Roger Mckenzie']",['ritterdebbie@johnson.com'],['187.34.80.181'],"['304990', '861306', '216517', '858351', '684731', '545443', '782143', '795998', '652611', '108348', '456713', '964825', '134921', '947562', '928011', '448960', '968969', '336220', '198057', '236374', '149880', '761640', '895751', '897991', '430623', '709727', '191450', '926625', '378257', '761945', '880005', '531690', '864210', '463936', '106962', '236750', '425362', '351700', '730367', '917142', '588810', '639369', '906427', '748284', '611710', '329506']",['76997'],"['61415', '13806', '13725', '67503', '46427']",46,39,7878,0,0,1,338,a,,0,2023-07-23 01:09:47,0.29
1451,409724,2563,GB,GBP,['Sally Gonzalez'],"['warrendarlene@yahoo.com', 'muellerjulie@adams.com']",['87.43.105.18'],"['304355', '741802', '290551', '631423', '762717', '720748', '325269', '356179', '392531', '589568', '573508', '836553', '613061', '814839', '973467', '262741', '991090', '509734', '598258', '893295', '471021', '738375', '860050', '101707', '828706', '199532', '609745', '894325', '345265', '470273', '172502', '837429', '253448', '729455', '304290', '555098', '463227', '995123', '705356', '271626']",['37954'],"['75316', '33886', '79732', '27364', '84772']",40,40,14360,7,1155,16,5648,r,a,10,2024-02-04 10:05:41,0.94
1452,480458,9579,DE,EUR,"['Patty Hancock', 'John Ball']",['bholloway@scott.com'],['161.20.81.50'],"['335145', '214612', '365621', '380932', '100568', '327980', '225937', '744427', '545664', '439102', '541593', '443793', '780438', '128738']",['52280'],"['60604', '73919', '84375']",14,12,2868,11,880,2,170,r,d,4,2025-05-01 07:57:26,0.84
1453,448515,6876,GB,EUR,['Sherry Hill'],['cfaulkner@griffin.biz'],['113.151.116.151'],"['348350', '852244', '518676', '350511', '694261', '565798', '937761', '943484', '364125', '903826', '793865', '268241', '286304', '186683', '865155', '605222', '864493', '627728', '671243', '812657', '939965', '623954', '328847', '256060', '762428', '150485', '171078', '525870', '837125', '401479', '627807', '909783', '536684', '569732', '949290', '854324', '770815', '675185', '921565', '384651', '130440', '598972', '536796', '910136', '917309', '758230', '946429', '920414', '214873', '887043', '338821']",['84776'],['97498'],51,30,8790,2,978,1,353,a,r,0,2024-03-01 07:15:31,0.06
1454,453283,6955,FR,GBP,"['Stephen Blackwell', 'Ryan Phillips']",['danielseric@fuller.com'],"['29.168.100.80', '62.125.133.14']","['716996', '462136', '359331', '199598', '495706', '165461', '709516', '273878', '376281', '353716', '179721', '649118', '963340', '663621', '812028', '716580', '730059', '242067', '742594', '197386', '244848', '503275', '962363', '786814', '898443', '124740', '531814', '629245', '559769', '409998', '822799', '770148', '425909', '144533', '449782', '709005', '785521', '537770', '217298', '826659', '911203', '592483', '428433', '745050', '742713', '153847', '124739', '389254', '539820', '318161', '778580', '207268', '826267', '650882', '573070', '825409', '850772', '341707', '784550', '762145', '168718', '868539', '900960', '479303', '890421', '754098', '485115', '274810', '700557', '870381', '900394', '543504', '580343', '183616', '119701', '351910', '686502', '564711', '570445', '257548', '794023', '522775', '327719', '689611', '618929', '653908', '996618', '162989', '340565', '373757', '290833', '339017', '421333', '717133', '271291', '152057']",['85169'],['24831'],96,38,4028,0,0,0,0,a,d,9,2024-03-21 18:53:06,0.35
1455,456602,6189,GB,EUR,"['Lisa Ingram', 'Steven Fisher']","['masseygary@prince.com', 'omartinez@hotmail.com']","['165.101.67.206', '102.101.186.110']","['466217', '836641', '333467', '763589', '254543', '415775', '314161', '754494', '757343', '781769', '933690', '527417', '997509', '972939', '359731', '795035', '973584', '699792', '640858', '828370', '314404', '695894', '792580', '451735', '845092', '518404', '370700', '894742', '987551', '514486', '437126', '344099', '123357', '898190', '574655', '750191', '421885', '776114', '404460', '682536', '883802', '532292', '682046', '321365', '659810', '804817', '823693', '559252', '506478', '954887', '269564', '858427', '350649', '529266', '770210', '239599', '796151', '300453', '661474', '407219', '894907', '949319', '441385', '334487', '131646', '466090', '795540', '209775', '755240', '904421', '583324', '886173', '563640', '727440', '973148', '874176', '648212', '135796', '408891', '741391', '755415', '939033', '685150', '974882', '766484', '177233', '174467', '857048', '489864', '490031', '330671', '158864', '576960', '402653']",['17956'],"['34634', '90002']",94,93,9672,0,0,0,0,a,r,0,2023-08-04 05:17:13,0.14
1456,416248,6777,GB,INR,['Nicholas Adams'],"['phughes@anderson.org', 'blankenshipbilly@hotmail.com']","['174.99.1.59', '220.188.215.217']","['286751', '503348', '708035', '949474', '911420', '342110', '895326', '729206', '410136', '671925', '947281', '290947', '929345', '285957', '563244', '202436', '159799', '803410', '188677', '419873', '619105', '586806', '260282', '527006', '193900', '639417', '190356', '469806', '878403', '655194', '781587', '600117', '871408', '634673', '655173', '180360', '791670', '106089', '947709', '893614', '953870', '785813', '383350', '595643', '757718', '999984', '696889', '497639', '305655', '849582', '956025', '838962', '125646', '794190', '137459', '849011', '176031', '927638', '207758', '894726', '548019', '999323', '123046', '874152', '667689', '924174', '580088', '250526', '892702', '111035', '629518', '108978', '703204', '434978', '534994', '588034', '770040', '325650', '512921', '621824', '437836', '523840', '788967', '512158', '372134', '901644', '684647', '916965', '722746', '540541', '958502', '737378', '129516']",['50251'],['12260'],93,36,17496,1,56,1,321,a,r,5,2023-10-15 16:12:20,0.02
1457,494182,4889,FR,EUR,"['Isaac Richards', 'Jessica Smith']",['moralesjeanette@gmail.com'],"['181.220.28.22', '49.126.208.173', '88.86.253.168']","['223155', '514892', '353334', '259783', '906740', '446831', '902072', '695702', '138788', '393729', '607190', '499907', '260270', '258909', '117037', '341614', '107959', '722716', '560077', '754768', '287929', '544771', '725315', '897550', '190510', '725877', '908949', '508429', '873999', '143402', '712298', '996220', '629680', '467015', '718443', '913743', '751521', '897168', '650278', '614126', '106809', '986920', '333372', '281565', '459258', '878443', '587639', '919060', '898902', '515807', '984578', '365986', '853475', '172933', '173530', '979875', '642325', '878787', '321465', '257271', '477283', '338165', '896240', '715726', '302171', '646639']",['61579'],"['74416', '86586']",66,60,15300,0,0,0,0,a,r,8,2023-09-10 12:54:31,0.11
1458,471337,8573,FR,EUR,"['Joshua Ortiz', 'Melinda Lewis']",['hchristian@rose.org'],"['163.182.6.40', '198.21.249.236']","['671689', '869694', '619528', '274903', '136101', '757432', '696327', '819942', '325752', '849369', '477662', '907271', '646803', '526380', '947196', '280398', '716797', '366092']",['66012'],"['17376', '68823', '26150', '79080']",18,18,4662,2,754,0,0,a,a,3,2024-09-02 13:56:30,0.04
1459,440379,2635,DE,EUR,['Daniel Berg'],['deborahsmith@lowe.com'],"['198.11.91.12', '81.226.108.205']","['311877', '824037', '816799', '956497', '288017', '281537', '345117', '983053', '627123', '147282', '545098', '530465', '824595', '587380', '431497', '252704', '126939', '253850', '107340', '698112', '343791', '438142', '215483', '398570', '357819', '247880', '589737', '206462', '918027', '728797', '170711', '290313', '355389', '704311', '518118', '181287', '561443', '844362', '158114', '738870', '727776', '121496', '672159', '645410', '428616', '336867', '860408', '689218', '401689', '907019', '573082', '778840', '662150', '850549', '432317', '105151', '746104', '684107', '182704', '969757', '379120', '373749', '508729', '344642', '784794', '229191', '240903', '806934', '242495', '998215', '915072', '712570', '334592', '527388', '284357', '264248', '757379', '458035', '525495', '318315', '446472', '567820', '853810', '797272', '499585', '946513', '528891', '813375', '394126', '926633']",['73434'],"['68101', '86780', '21768']",90,83,24651,1,146,1,93,a,d,8,2024-05-11 02:51:24,0.13
1460,468500,4533,DE,GBP,"['Veronica Stewart', 'Michael Campbell']","['hquinn@nelson-castillo.info', 'sally66@hotmail.com']",['178.245.92.166'],"['965379', '969227', '849605', '361705', '280615', '821950', '870079', '848918', '292763', '143256', '244573', '489345', '453203', '567591', '911669', '492487', '438734', '292583', '518728', '678275', '196922', '340646', '159819', '305716', '781916', '925678', '626900', '515893', '887672', '147637', '642110', '160084', '541021', '923674', '506403', '999115', '804254', '498660', '268534', '973027', '423803', '681911', '507701', '484796', '610020', '132511', '179148', '357967', '820794', '556579', '329371', '724771', '548416', '908016', '455217', '219763', '298239', '445897', '837967', '527301', '375393', '777403', '841628', '557006', '494180', '815759', '596873', '229520', '568469', '865513', '298092', '139787', '995182', '575448', '328196', '581561', '482775', '272000', '773140', '932981', '570134', '456637', '582543', '140535', '489298', '898416', '789637', '266724', '955211', '704277', '893660']",['31421'],"['29171', '54824', '94545', '65945']",91,10,3880,0,0,0,0,a,,8,2024-10-20 03:51:40,0.12
1461,461559,5514,US,INR,['Harold Mendez'],['rowekatherine@miles-thomas.com'],['185.2.58.125'],"['926398', '242379', '699235', '303121', '434759', '935943', '109790', '600648', '975841', '460104', '226848', '240602', '212006', '722039', '882107', '173596', '385707', '892999', '120167', '642077', '650122', '643996', '837055', '273535', '974868', '389745', '866049', '362838', '141337', '439133', '754798', '693267', '829196', '739776', '103010', '489294', '316084', '806401', '790301', '259215', '707823', '505491', '308129', '906337', '778208', '737157', '349766', '693752', '122517', '802322', '141587', '828347', '284674', '194669', '476717', '633825', '855112', '635408', '936347', '295677', '633916', '784013', '232081', '772454', '840523', '996976', '943984', '907967', '954020', '160313', '936942', '811149', '540966', '677775', '997582', '616606', '483452', '711891', '520984', '624269', '268959', '925711', '121930', '277947']",['47122'],"['47422', '92670', '46818', '75481']",84,74,18426,2,668,0,0,a,a,2,2025-06-06 03:17:15,0.2
1462,436379,4598,IN,USD,['William Cruz'],['irogers@richards.com'],['179.233.208.39'],"['966559', '375402', '583351', '882762', '506709', '688217', '647777', '435823', '259900', '444442', '955176', '904768', '293087', '959677']",['95138'],"['64889', '69063', '35918', '76915']",14,6,300,1,347,1,128,a,a,6,2025-05-12 13:25:35,0.25
1463,401457,8122,IN,GBP,['Ann Martin'],"['gomezheather@hotmail.com', 'gonzalezreginald@yahoo.com']",['141.198.36.62'],"['226928', '171027', '116319', '853594', '847883', '444981', '141148', '833290', '427940', '159289', '595378', '823953', '928413', '374475', '841429', '701468', '946758', '824659', '316686', '376188', '565651', '684641', '300372', '736951', '604157', '569637', '348335', '102773', '147133', '189902', '349042', '374798', '600382', '362652', '810755', '491374', '103862', '156775', '161663', '166704', '429872', '409541', '632284', '801158', '730281', '599767', '404144', '911252', '116389', '717810', '805984', '237057', '388807', '243904', '384411', '390625', '709507', '489774', '115597', '101366', '193810', '699288']",['95926'],['17247'],62,37,9657,0,0,1,51,a,d,3,2024-03-01 16:44:33,0.22
1464,423949,9407,IN,GBP,"['Christy Francis', 'Kelsey Fleming']",['jjones@hotmail.com'],['27.157.248.213'],"['934198', '619166', '932856', '539714', '635623', '831874', '779101', '574694', '846451', '149669', '258073', '545600', '646262', '573659', '780471', '126950', '490600', '603866', '858918', '993620', '358170', '845285', '632163', '658068', '938357', '119285', '691088', '581115', '563593', '240765', '896474', '436192', '448678', '831443', '640761', '715671', '875875', '111283', '581488', '753414', '980341', '489458', '170837', '999134', '599476', '144159', '871954', '162461', '589338', '345558', '391219', '198865', '786889', '673295', '541443', '241022', '650519', '398664', '371747', '414148']",['57343'],"['46094', '51871', '59010']",60,39,16692,15,900,4,228,r,,10,2025-03-29 16:23:54,0.79
1465,459022,3201,GB,GBP,['David Meyer'],"['billy50@hotmail.com', 'wschmidt@hotmail.com']","['59.100.120.253', '27.238.42.61']","['148101', '814203', '594123', '438066', '341749', '792458', '570840', '275962', '437672', '528091', '689495', '633932', '541214', '549224', '354566', '251738', '507304', '632388', '579902', '216475', '605472', '121730', '146598', '189355', '632425', '159949', '446116', '626509', '721708', '317939', '900025', '720981', '203294', '572722', '804385', '882605', '588628', '911019', '241800', '644110', '510061', '971432', '853957', '809602', '818878', '152418', '855849', '655102', '222816', '755248', '110959', '509806', '509073', '666977', '233819', '168324', '988275', '837460', '645206', '936268', '984112', '958628', '659790', '653006', '734630', '289897', '631820', '510507', '777013', '923541', '308767', '926204', '257388', '624674', '384295', '621718', '883768', '631219', '951893', '875219', '369048', '188681', '985328', '263653', '602541']",['74428'],"['66991', '35164', '76615', '97918']",85,76,3800,0,0,1,290,a,r,7,2025-01-01 23:57:51,0.2
1466,488339,6202,GB,EUR,"['Stephen Beck', 'Walter Wilkerson']","['justin55@yahoo.com', 'utrujillo@gonzales-ward.net']","['39.24.56.155', '121.239.42.195', '175.246.54.237']","['157515', '557930', '938382', '296780', '183249', '862577', '583153', '670574', '820216', '221771', '913096', '668223', '893156', '634126', '495377', '322628', '176491', '635239', '640644', '858720', '351065', '764796', '303688', '412538', '559173', '972643', '517928', '416190', '905120', '162798', '261337', '916261', '237626', '227634', '168103', '211119', '389385', '377723', '404078', '641101', '268994', '588817', '773115', '295950', '288103', '772852', '584865', '179459', '782299', '263829', '817662', '184867', '505830', '944823', '766340', '985322', '954803', '748647', '226704', '405694', '600328', '121220', '823828', '920580', '679669', '929281', '560263', '288145', '995571', '426251', '822606', '561729', '859950', '961115', '522065', '985713', '786215', '435758', '428874', '385936', '634795', '639248', '674514', '110808', '620015', '832286', '639682', '146721', '524316', '172838', '183637']",['44249'],"['47021', '16730']",91,40,10320,1,500,0,0,a,a,4,2025-02-05 06:08:02,0.12
1467,493465,5738,DE,USD,"['Veronica Odonnell', 'Jillian Reynolds']",['cgarcia@hotmail.com'],['117.10.191.243'],"['201645', '114156', '323020', '738046', '596611', '352747', '285244', '964101', '491717', '328813', '936627', '600038', '203107', '543711', '314415', '527720', '574139', '882472', '476519', '265009', '959470', '922730', '621335', '307436', '920620', '730794', '521747', '892527', '965684', '483610', '942937', '943726', '246025', '372822', '307710', '976980', '404582', '110247', '206617', '827010', '965870', '333728', '332448', '449949', '713230', '198949', '285013', '838269', '850865', '678131', '920195', '170530', '347809', '880228', '789238', '102028', '782874', '786974', '534543', '978866', '136784', '199837', '332640', '266377', '539080', '310341', '943999', '751307', '425165', '297299', '633652', '110453']",['31682'],"['90416', '98017', '93284', '19524']",72,33,2079,23,5290,2,496,d,d,4,2025-03-26 16:30:58,0.69
1468,448877,5669,GB,EUR,['Brian Brock'],['lucaslee@price-coleman.com'],"['136.205.234.225', '99.5.14.134']","['958425', '455096', '616040', '241547', '902791', '101738', '257477', '568782', '592234', '111913', '126035', '122500', '254530', '323697', '375688', '923825', '638304', '207702', '241510', '452241', '397106', '732090', '494263', '466824', '934339', '208386', '661636', '575880', '674634', '798145', '861856', '101166', '551534', '211327', '855625', '339336', '856691', '627090', '673439', '956819', '656355', '610240', '629375', '761300', '437782', '427931', '833961', '253823', '270884', '587172', '723258', '812950', '341176', '335291', '743098', '901176', '684985', '111107', '135676', '763105', '478041', '988969', '421554', '482248', '352629', '337088', '354115', '235623', '120368', '910026', '271651', '610062', '774494', '916614', '128896', '116396', '667282', '696633', '282120', '357744', '125288', '939260', '603540', '964491', '616947', '127008', '446160', '210956']",['42512'],"['57186', '65841', '13252', '94567', '46863']",88,5,1930,1,211,1,170,a,,3,2025-02-20 04:35:51,0.05
1469,446382,7221,DE,EUR,['Christina Simpson'],['petersenjonathon@schroeder.com'],"['91.22.34.42', '116.171.91.65', '121.241.110.237']","['440710', '484249', '288974', '963807', '835177', '650423', '953496', '728221', '331845', '971522', '484716', '605635', '771325', '924912', '213448', '764051', '229927', '520712', '909258', '116536', '646021', '412119', '708650', '805551', '224644', '591361', '243732', '713341', '577811', '738112', '980053', '398526', '988223', '315413', '383111', '511220', '737589', '193646', '795781', '624898', '366421', '573111', '493775', '605565', '723148', '951200', '635605', '341313', '260800', '577294', '793345', '980472', '908731', '716577', '747244', '108604', '733883', '324029', '206894', '774153', '386947', '425391', '760190', '169458', '679355', '413912', '260003', '606279', '756591', '222347', '793926', '600399', '880315', '115287', '946058', '967627', '656961', '472776', '279613', '940034', '176274', '583174', '968522', '295561', '582626', '236494', '927526', '476377', '929354', '137771', '221645', '876249', '292336']",['64217'],"['74486', '55583', '22376']",93,27,8289,23,5704,5,1550,d,r,3,2024-07-01 08:37:31,0.75
1470,417038,4117,FR,EUR,"['Larry Lambert', 'Deborah Smith']",['paulkim@gmail.com'],"['177.211.135.207', '161.145.131.107']","['178492', '248136', '327230', '756919', '178633', '158221', '821369', '335089', '914804', '678968', '879184', '833946', '755417', '291695', '575383', '155353', '183480', '832686', '338757']",['17015'],"['16052', '89225', '53246', '82227', '53436']",19,10,2410,2,642,0,0,a,r,0,2025-07-19 13:14:55,0.07
1471,473420,5445,GB,INR,"['Adam Meadows', 'Kimberly Jarvis']",['phuffman@yahoo.com'],"['99.65.52.24', '185.206.127.14', '46.53.213.14']","['744620', '727065', '713395', '478419', '949979', '101079', '156445', '719215', '958463', '748176', '796295', '619056', '185001', '678915', '729533', '890778', '374720', '203550', '121549', '638586', '245993', '552988', '841637', '518221', '512079', '977483', '708082', '176165', '771442', '780291', '373109', '286496', '424441', '611503', '687063', '891848', '692297', '865974', '603811', '735110', '462005', '475021', '392383', '461447', '781039', '873475', '955908', '776670', '479188', '853248', '862465', '443540', '935114', '308429', '544620', '696571', '998897', '998284', '205226', '160675', '916190', '634236', '210299', '854711', '951186', '443449', '965101', '615523', '862651', '755283', '921755', '345406', '216069', '502446', '919281', '230139', '160442', '968649', '631780', '351984', '489384', '928831', '842806', '652097', '133141', '151103', '729179', '414111', '983295', '449813', '928168', '765497']",['11864'],"['94913', '18005', '74116', '94508']",92,44,13420,2,184,0,0,a,r,7,2023-08-04 16:11:53,0.26
